Date,S&P500,Eurostoxx 50,Hang Seng,MSCI EM,SMI,US T 10-year Yield,German Gov 10-year yield,Oil futures,Gold,EURUSD,USDJPY,US IG Bonds,US HY Bonds,USDCHF
2016-02-12,0.1575260893033258,0.23624637123577769,0.20197279166702414,0.1687662870691123,0.21278148591014176,87.4034739433773,75.8213597820771,0.5125019922027279,0.14355622701246235,0.12088982361480631,0.08729018589301284,0.046406151549946865,0.048943184715491736,0.22607704441891188
2016-02-17,0.15836583258850215,0.23768714668563018,0.20220227650663444,0.16888521447144791,0.21348863847120014,87.37828040453932,75.7496292681551,0.5148606835325938,0.14367735811202784,0.12085987640423117,0.0872531938477891,0.04628459968321446,0.049605359758051075,0.22610197888576705
2016-02-18,0.15841344629713697,0.23769017876326112,0.20323072817073684,0.1694863673512608,0.2134998155923799,87.73866255404755,75.91636659333123,0.5148391884576108,0.14482031624531053,0.12083445106067964,0.08755834480436242,0.046484957800229515,0.049801339700737475,0.2260872602468892
2016-02-19,0.15828665527161392,0.2378467018595683,0.20284858015354224,0.1696144205533842,0.2135896336138335,87.5567109925947,75.92391661094551,0.5152569592647761,0.14439696571181834,0.12067424937382216,0.08745459447403246,0.04632162623389269,0.04980933750613465,0.2259616767348012
2016-02-22,0.15889063117268526,0.23878789344400467,0.20289354921227665,0.17001631603969394,0.2139497852094554,87.54910148548899,75.96712783273676,0.5186799236386882,0.144881350303126,0.12086272126337576,0.0873556906493275,0.04632217091612905,0.05008502729961556,0.22609188645567313
2016-02-23,0.1593851535689895,0.23867565180287978,0.20211997642830618,0.1701072170738982,0.21474100285371137,87.47658387644859,75.92955675128235,0.518734403359656,0.14560843201637497,0.12072142278409329,0.08765382042031374,0.04632482516715788,0.050084586654607646,0.2261577277288317
2016-02-24,0.15943772245923454,0.23841434566558894,0.2022548489327526,0.1704365195807339,0.21495186580073442,87.21762737828934,75.98635331452505,0.5185724385468765,0.14520674438595577,0.12049152741407637,0.08652024638931755,0.04625986584208897,0.05013759097188494,0.22602787887068915
2016-02-25,0.15966310394726915,0.23905755945019805,0.20280449853708804,0.17022774231406648,0.21540150853525947,87.13686771933206,75.70070377869438,0.5174118220494321,0.14495080849488926,0.12045403573477668,0.08661213069760433,0.04629864361867619,0.05041635049769124,0.22602238270538674
2016-02-26,0.1596750244704003,0.23816034580939943,0.20313189713033683,0.16998767974734302,0.21525689566206613,87.14100423065373,75.65392848767023,0.5173818521653202,0.14338292812713374,0.12057168180591797,0.08667231252531767,0.046376910391868156,0.05057973164480481,0.22607575196932397
2016-02-29,0.15902203635802195,0.23817724219637146,0.20349934768845326,0.16986170310277884,0.2152701835649208,87.043285534117,75.75892142380853,0.5159844379337811,0.14386220947998452,0.1205140856123408,0.08600801505343098,0.046424017469066964,0.050757396176807246,0.2260290359855446
2016-03-01,0.16068433692977432,0.23873991588713073,0.2039582726664981,0.17024371179380327,0.21577923938512458,87.49731640050999,75.85394330908473,0.5159905718451221,0.14395644051221743,0.12048711778223377,0.08651036430160045,0.04655160259233376,0.05139193468011551,0.2260234857212224
2016-03-02,0.15986755859718063,0.2369508124264383,0.20626940462312454,0.17141902220625058,0.21528278291662173,87.12226172939233,75.90087159686203,0.5146381638628582,0.14403186909447355,0.12040214197487863,0.08663215057726012,0.046479263361565,0.051394063617719137,0.22598771002285922
2016-03-03,0.15975942638796667,0.23523015650313084,0.2060849361736911,0.17134334020237596,0.21458465461909898,87.05711659708999,75.99625802278771,0.513460473402003,0.1432332376042432,0.12069818514184426,0.08629213735676582,0.0465233000303924,0.051260513219694846,0.22602119786831865
2016-03-04,0.15953879044573968,0.23436221508474658,0.20587799011448762,0.1712034987671281,0.21440596460041708,86.92803626245293,76.2462464963415,0.5147662587258957,0.1432716489841104,0.1206259855171089,0.08543818187484596,0.0465292697431029,0.051320842302694424,0.2259501367151765
2016-03-07,0.15830030752285543,0.23444318504573747,0.2058505543074969,0.1710529806595778,0.21445463824638014,86.65769137992842,76.2581673478388,0.5173156536672374,0.1432736741930695,0.11990255987675977,0.08332203268154449,0.0464128215519986,0.0510220088459758,0.2255420189979392
2016-03-08,0.15696548528845855,0.23233149066698586,0.20566214962067522,0.1703014071080853,0.2128060617912194,86.7295031619876,76.34734118993862,0.5169020691749002,0.143176876726466,0.11982856852504714,0.08363586333532891,0.04668231094531218,0.049623347309493006,0.22542625135526415
2016-03-09,0.15697972026510845,0.23232166714290609,0.20526059453785522,0.1699969099614045,0.21277729233733067,86.72192838118576,76.52340031140223,0.5172664582428687,0.14331269481947934,0.11975272471878158,0.08370276088119755,0.04666404379311029,0.04955886231593899,0.2253836871335882
2016-03-10,0.15693720172794176,0.23282910902819415,0.20484394471398784,0.16948403316331392,0.21289713767329832,86.8920225295912,76.79353956891102,0.5168669485494949,0.1431229684813988,0.1208666274884904,0.08358441948786538,0.046619371220387285,0.0495904788616179,0.22570941927623667
2016-03-11,0.15775470016390317,0.23496379454756963,0.20513340356119,0.1698761849111828,0.21333565345629837,86.44143138196328,76.87526724210986,0.5161539269969031,0.14430141882037134,0.1207934557743281,0.08362425850793688,0.04635465195835876,0.050163022335424794,0.22567797411985133
2016-03-14,0.1576783552400025,0.23445486777284527,0.2051862590447631,0.16985331064594145,0.21329114682946132,86.4657085979565,76.87658234305812,0.5174100822980942,0.14406049569511484,0.12087636777328307,0.08303826577929398,0.046468009924551974,0.050226157478708525,0.22573796185246797
2016-03-15,0.1574241880837603,0.23454823349621692,0.20507365423267063,0.17048813316942948,0.2133196877375057,85.95916794724914,76.60770744149849,0.5160428073768413,0.14364359255413472,0.12083235750931691,0.08256308879251165,0.046330904614369534,0.050216334661061866,0.22570913847897944
2016-03-16,0.15710607308639526,0.23449490845141022,0.2048920191611026,0.17034676743032262,0.21333557313946191,86.1577570945869,76.52287166623975,0.5187857319121576,0.14552464884270888,0.12122242721960169,0.0824157930862887,0.04635199781516304,0.05015194713208461,0.22589267224868534
2016-03-17,0.15625192631133283,0.23202904529356141,0.20515655433367166,0.17233966180707222,0.2117098947407341,86.03138321802395,76.92947461760174,0.5204987111948183,0.14555656449855184,0.12146447633945211,0.08299653325910289,0.046433323541358214,0.050388801089948504,0.22603346554264284
2016-03-18,0.15606797339628645,0.23006546545721016,0.2052969121502953,0.1727388261985561,0.21175951971802348,85.74041383003197,76.92897912414837,0.5208171932860538,0.14509968729876177,0.121456946695162,0.08244510747371106,0.04648781385588636,0.050702872238692055,0.22601787433489423
2016-03-21,0.15584379329806625,0.22974539153791174,0.205242581343543,0.1726531589808291,0.21174405752903752,85.74373791033823,76.93382168541673,0.5184144990737599,0.14518228459868363,0.12147965448251288,0.08251663965963098,0.0463902259372288,0.05072301613603064,0.2260175561524283
2016-03-22,0.15582180944171534,0.22922677620425203,0.2050764533825216,0.1726020853250315,0.21121141174225525,85.76917215428858,76.96059801102855,0.519584845248838,0.145208828195869,0.12139260587993121,0.08252791321811886,0.0463935361942609,0.05073835983250173,0.22597115503597692
2016-03-23,0.1558455518967081,0.22877461018038314,0.20505047441368904,0.1728770759049769,0.2111078666018566,85.8791417496095,76.79270125302952,0.5187253526036708,0.14700454755291442,0.12142084047699826,0.08237001916376564,0.046598068573247275,0.05068421987639362,0.2259893144572691
2016-03-24,0.15555096136252533,0.22858365974528033,0.20518714216519118,0.17310169261063027,0.1913252243935114,84.70046952319873,76.65368603315898,0.5164729595702138,0.14445045414415156,0.12070408227904422,0.08189123179311662,0.046523823668821546,0.05105067582113405,0.1156231710114025
2016-03-30,0.15505402272689228,0.2285178215550765,0.20609997198045976,0.1746423993462062,0.18129531934574336,83.86820914256484,76.64390582167368,0.5141197970322249,0.14442112601238236,0.1206510864398867,0.0811222263744513,0.04642476529264035,0.05126948213618789,0.11338816104871516
2016-03-31,0.15500675001142422,0.2287939663687166,0.20539435895749594,0.17358610332198854,0.18012718865359395,83.6572138686858,76.28820136906809,0.5133866837510408,0.14455910513581688,0.120594970859924,0.08080992215165587,0.04646083381892207,0.05132730695020287,0.11198171993813374
2016-04-01,0.1544039370692189,0.22892944589785813,0.20567035208921827,0.17388086673902087,0.18078641203571175,83.65075756402913,75.91670316814547,0.5141349931764385,0.14460119696707843,0.11871791980783938,0.08107418055161388,0.04644208303661801,0.051298165276894236,0.11135304485281791
2016-04-06,0.15463518573395196,0.22833254831372304,0.20521313868064925,0.1737789405918249,0.180088176327858,83.4351738624084,75.43958989750921,0.5161091150153113,0.1446439628940769,0.11784905461242788,0.08099883969025849,0.046175616594194654,0.051384140343641055,0.1109170396945949
2016-04-07,0.15510763479783463,0.2285292155429139,0.20522175347842073,0.1737674714259422,0.17932681869358222,83.67462894738279,75.43581544460707,0.5161982391922204,0.14507968957648854,0.11782582118421873,0.08207101621220766,0.04635157213332226,0.051380156381721026,0.10794898241780221
2016-04-08,0.1545174262734054,0.22861080903886413,0.20526952426170478,0.17401761977791105,0.1790138358892003,83.7144235217433,75.42403853443949,0.5194361879790458,0.14482017061190303,0.11715747167923549,0.0819322163499215,0.046398051433099954,0.05144743460863363,0.1079754691538964
2016-04-11,0.1539196041957918,0.22860616026341476,0.20529009873644208,0.17416689142776634,0.1788826079568435,83.05885269108096,75.37354137257859,0.517924459323327,0.14536600784583079,0.11686512219155848,0.08189425856558424,0.04600706339876882,0.051451015303410126,0.10795341016975069
2016-04-12,0.15392720214166902,0.2286532197365477,0.20506460632050716,0.17397292711674442,0.17832408653501386,83.15202588491191,75.5558505411461,0.5195632526904669,0.1437925869331731,0.11684482519658504,0.08183393519632265,0.046030588052294485,0.05157393189009345,0.1059808451616708
2016-04-13,0.15363895486258358,0.23082513263890284,0.20750229978504833,0.17427184217488606,0.17920549315474368,82.3888652085868,75.43032152641058,0.5138909992214731,0.14263576087526925,0.11723468304127332,0.08188918452425312,0.04593177690010321,0.052016668351696424,0.1065929721641485
2016-04-14,0.15300213270637686,0.23057719388540532,0.20766305785395156,0.1737913952103744,0.17951692141488315,81.47629610562664,75.46071982068926,0.5097465071488738,0.142702563009562,0.11658332390511758,0.08189110303699391,0.045557005823045164,0.05199440019836451,0.10649313609804685
2016-04-15,0.15294074947656158,0.230590648120493,0.2075936688069801,0.1737427165047359,0.17857084536259693,81.47577109850349,75.54800966104277,0.5020748683278919,0.14261530757730956,0.1159854081752123,0.08206386533561191,0.04564154395830283,0.05198099295141514,0.10646752905984228
2016-04-18,0.15274497167660386,0.23059645814660185,0.2076747636435536,0.17377557347249448,0.17846003354008838,81.21859240709458,75.61289901076893,0.500850727392399,0.1425780710116046,0.11542976453671713,0.08203747425830903,0.045638637078898654,0.05193877759476603,0.1063879940139832
2016-04-19,0.15272175737149551,0.23108738828906653,0.2080745285778871,0.1740577460548447,0.17889088043152904,80.10530879543049,75.61280957689341,0.5012873014674154,0.14116967649667514,0.1146321322572832,0.08099833437150446,0.045267858085450884,0.05224017810965707,0.10624879816190923
2016-04-20,0.15265111370881893,0.23074330508867882,0.20818175739401737,0.1739994401781078,0.17886606602543012,80.29375429065307,75.60238713320523,0.5020928910243296,0.14119165939888398,0.11475600632419017,0.08110826272289756,0.04532734450721517,0.05240242549129139,0.10672122254498759
2016-04-21,0.15240802969588993,0.2305386475311452,0.20898688363548037,0.17395160094623724,0.17889163634676522,80.28748082541235,76.05160999786213,0.4988745243881576,0.1411556449088346,0.11475816750874802,0.08090348554916639,0.045253692876831494,0.052405168270354165,0.10672564971503343
2016-04-22,0.15240786167704648,0.23054935451786823,0.20893051448662198,0.17414467418067656,0.17892917951933657,80.30365356629632,76.03929764047905,0.49827151952462345,0.14116447433070498,0.11489872427431509,0.08317382474842491,0.04525222520621087,0.0524065256860989,0.10675274001690178
2016-04-25,0.15213896047341074,0.23035667086504247,0.2090072859063599,0.17399488842933505,0.17892140149010716,80.25885966410058,76.00330675339193,0.49701898974350156,0.14119760580139468,0.11481927502656183,0.08257467138344571,0.04524446376833579,0.0524091125717489,0.10679551595708506
2016-04-26,0.1521001685091897,0.23020700424117158,0.20878416201741484,0.17332547951265312,0.17885573409053782,80.01218732616458,76.04925631756156,0.49714170938109975,0.14112250524601647,0.11484684993732576,0.08252434838997749,0.04520697837033814,0.05242259810466959,0.10679955191387085
2016-04-27,0.15210503527448224,0.23009710721068988,0.20878008302058837,0.17331617704128482,0.178767870601474,80.1723817782665,76.06159161576556,0.4970063584115053,0.14112054018548423,0.11486266636811467,0.0824426029158634,0.04505750976285568,0.052480373690619184,0.10668254369819376
2016-04-28,0.15238507759376363,0.22998502770838108,0.20876176594923881,0.17326148086690896,0.17876619813288896,79.82744819458456,76.12645052883731,0.4971313576116921,0.14205057553534398,0.1148928707102361,0.08791155456129782,0.04484042120218,0.05262545296183728,0.10677662901702328
2016-04-29,0.1524747738397919,0.2321861015917461,0.2092805923639364,0.17325094511467234,0.1795842493695465,79.81923235277681,75.96062847611286,0.4961537243668363,0.14358534227658035,0.11520724855725324,0.0891648456463513,0.04486203807440937,0.052611082637558856,0.10698334488179616
2016-05-04,0.15259080418294477,0.23232565551928955,0.2093261548323585,0.17349339918855625,0.179818341807167,79.63599648560378,75.90145804834407,0.49255486156055417,0.1436431733545401,0.11429214803772177,0.08912654853380512,0.04481025814191785,0.05263488019870167,0.10693656832288952
2016-05-09,0.15255846063042666,0.23231835398891126,0.2093261540456247,0.17354376398937457,0.18016506585517492,79.60018533632825,75.87758388782143,0.4925870149789888,0.14496582554905577,0.11430778793277709,0.08981708691831433,0.04481139696937854,0.05263386282504725,0.10693132372710717
2016-05-10,0.15296719859818142,0.23213615209529795,0.20925802541930913,0.17369542221607984,0.18037971661219426,79.52743947019404,75.87773988699557,0.49296922933118803,0.14495087485624444,0.11430976567126394,0.09019171376445326,0.044782103093612524,0.052660868886647234,0.10700578302347978
2016-05-11,0.15321614155922858,0.23207069373673536,0.20924243547609941,0.17340523844673916,0.18032812200921208,79.57045241050768,75.85492631736938,0.4937068066099174,0.1451958647568019,0.11405770401371453,0.09053130704274627,0.044805683704760714,0.05269786229389191,0.10710938545379463
